ID,type,v1性別,v2出生年,v3學歷,v4任教學校類型,v5任教學校地點的所在縣市,v6擔任志工的頻率,v7參與宗教活動（如祈禱、誦經、慶典或參拜儀式等）的頻率,v8練習靜坐、冥想的頻率,v9使用社群網路平台（Facebook、Line、Twitter、We-Chat、Skype等）的頻率,v10是否有意願參加本研究於寒暑假期間辦理的教師心理健康促進工作坊,a01,a02,a03,a04,a05,a06,a07,a08,a09,a10,a11,a12,a13,a14,a15,b01,b02,b03,b04,b05,b06,b07,b08,b09,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,c01,c02,c03,c04,c05,c06,c07,c08,c09,c10,d01,d02,d03,d04,d05,d06,d07,d08,d09,d10,d11,d12,d13,d14,d15,d16,d17,d18,d19,d20,d21,d22,age,aa2,aa4,aa5,aa6,aa7,aa10,aa11,A_score,B_score,C_score,dd01,dd02,dd03,dd04,dd05,dd06,dd07,dd08,dd09,dd10,dd11,dd12,dd13,dd14,dd15,dd16,dd17,dd18,dd19,dd20,dd21,dd22,D_score
353,1,2,77,2,1,2,2,2,1,4,1,4,3,4,3,1,2,1,3,3,2,2,3,3,3,3,4,4,4,3,4,4,4,4,4,4,3,2,3,3,3,3,3,3,3,3,3,2,3,3,3,3,4,3,4,3,1,1,1,2,2,2,3,2,3,2,2,2,2,2,2,1,1,1,1,1,1,1,31,2,2,4,3,4,3,3,47,68,31,0,0,0,1,1,1,2,1,2,1,1,1,1,1,1,0,0,0,0,0,0,0,14
354,1,1,78,2,1,2,2,2,1,2,1,2,2,3,2,2,2,1,3,3,2,3,2,2,3,3,3,3,3,3,3,3,4,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,2,2,2,2,3,2,2,2,2,2,2,3,3,2,2,3,1,2,2,1,30,3,3,3,3,4,3,2,42,59,30,0,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,2,0,1,1,0,23
355,1,1,58,2,1,2,2,1,1,1,2,3,2,3,1,1,2,2,4,4,2,2,3,3,3,4,4,4,4,3,4,4,4,3,4,4,4,2,2,4,3,3,2,3,2,1,4,4,4,4,4,4,4,4,4,3,1,1,1,1,1,2,3,2,2,1,2,1,2,3,2,1,2,1,1,1,2,1,50,3,4,4,3,3,3,3,50,64,39,0,0,0,0,0,1,2,1,1,0,1,0,1,2,1,0,1,0,0,0,1,0,12
356,1,1,70,3,1,3,1,1,1,2,1,3,2,3,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,4,4,4,4,4,2,3,4,3,3,3,3,3,3,4,4,3,1,1,1,2,2,2,2,2,2,2,1,2,2,1,2,2,3,1,2,2,2,2,38,3,3,3,3,3,2,2,43,65,33,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,2,0,1,1,1,1,17
357,1,2,54,3,1,3,2,2,1,3,2,3,2,3,2,1,2,1,3,3,2,2,3,3,4,4,4,3,4,3,3,4,4,3,4,3,4,3,3,4,4,3,3,4,3,3,4,3,3,3,3,3,4,3,4,4,1,2,2,1,1,2,2,2,3,2,2,2,1,2,2,1,2,2,1,1,1,1,54,3,3,4,3,4,3,3,49,69,34,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1,0,1,1,0,0,0,0,14
358,1,1,58,3,1,3,1,3,2,2,1,4,3,3,2,2,2,2,3,3,3,2,3,3,3,4,3,4,3,4,4,2,4,3,3,3,4,3,3,4,4,4,3,3,2,2,4,4,4,4,4,3,3,4,4,4,1,2,1,2,1,2,3,2,3,2,1,2,2,3,3,2,2,3,2,3,2,2,50,2,3,3,3,3,2,3,45,65,38,0,1,0,1,0,1,2,1,2,1,0,1,1,2,2,1,1,2,1,2,1,1,24
359,1,1,55,2,3,3,2,1,1,3,1,3,2,2,2,2,3,2,3,3,2,2,2,2,3,2,3,3,2,2,3,3,3,2,2,3,2,2,2,3,3,2,2,2,2,2,3,2,3,2,2,2,3,3,2,2,1,2,2,2,2,3,2,2,3,2,1,2,2,2,3,2,2,2,2,2,2,3,53,3,3,3,2,3,3,3,40,48,24,0,1,1,1,1,2,1,1,2,1,0,1,1,1,2,1,1,1,1,1,1,2,24
360,1,2,67,2,9,3,1,2,1,1,2,4,2,3,2,2,3,1,3,3,4,3,2,2,3,3,3,3,3,3,3,3,3,3,1,2,3,2,2,3,2,3,3,2,1,1,4,3,3,3,2,3,3,3,3,2,1,2,2,2,2,2,2,2,2,2,2,4,3,3,3,2,3,2,2,2,2,4,41,3,3,3,2,4,1,2,41,49,29,0,1,1,1,1,1,1,1,1,1,1,3,2,2,2,1,2,1,1,1,1,3,29
361,1,1,57,2,2,3,1,1,1,2,2,3,2,3,2,2,3,2,3,2,3,2,2,2,3,2,3,3,2,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,3,2,3,2,2,3,3,3,3,2,1,2,1,1,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,3,51,3,3,3,2,3,2,3,39,49,27,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,2,17
362,1,1,67,3,2,3,2,2,2,2,1,2,2,4,2,2,2,4,3,3,3,4,2,2,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,4,2,3,3,3,2,3,3,3,2,2,2,2,2,2,3,3,2,3,2,2,3,2,4,3,2,2,2,2,2,2,2,41,3,3,3,3,1,2,1,38,61,28,1,1,1,1,1,2,2,1,2,1,1,2,1,3,2,1,1,1,1,1,1,1,29
363,1,2,59,2,1,3,1,2,1,3,2,3,2,3,2,2,9,2,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,49,3,3,3, ,3,3,3, ,60,32,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21
364,1,2,67,3,1,3,1,3,1,1,1,3,2,3,1,1,3,2,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,2,4,3,3,2,3,3,3,2,3,3,2,2,3,3,2,3,3,3,4,3,3,3,1,1,2,2,1,2,2,2,2,1,2,2,1,2,3,1,1,1,1,1,1,2,41,3,4,4,2,3,3,3,46,56,30,0,0,1,1,0,1,1,1,1,0,1,1,0,1,2,0,0,0,0,0,0,1,12
365,1,2,73,2,1,3,2,1,1,2,1,3,3,3,2,2,2,2,3,3,3,3,2,2,2,2,3,3,2,3,3,3,3,3,3,3,2,2,2,4,2,2,2,2,2,2,3,2,4,3,3,3,3,3,3,2,1,1,3,1,2,2,2,4,3,2,1,2,4,1,2,2,2,2,1,1,1,3,35,2,3,3,3,3,2,2,38,51,29,0,0,2,0,1,1,1,3,2,1,0,1,3,0,1,1,1,1,0,0,0,2,21
366,1,2,52,2,1,3,1,1,1,2,2,3,2,3,2,1,2,2,3,3,2,2,3,3,3,3,4,3,4,3,3,4,4,3,4,3,4,3,3,4,4,3,3,3,2,3,3,4,3,3,3,3,3,3,3,3,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,56,3,3,4,3,3,3,3,46,67,31,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17
367,1,2,61,2,1,3,2,3,4,4,2,4,1,4,1,1,4,2,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,2,1,4,1,4,4,4,4,4,3,3,3,3,4,3,4,3,3,3,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1,1,1,47,4,4,4,1,3,2,2,51,71,32,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4
368,1,2,67,3,1,3,2,2,1,3,1,3,2,3,2,2,2,2,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,41,3,3,3,3,3,3,3,45,59,30,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4
369,1,2,56,2,1,3,1,2,1,3,2,3,2,3,2,1,3,2,3,3,2,1,3,3,3,3,3,2,3,2,2,3,3,3,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,1,2,2,1,1,2,2,3,2,1,1,2,1,1,2,2,2,2,1,1,2,2,52,3,3,4,2,3,3,4,46,55,30,0,1,1,0,0,1,1,2,1,0,0,1,0,0,1,1,1,1,0,0,1,1,14
370,1,1,74,3,1,3,1,1,1,3,1,3,2,4,2,1,1,1,3,3,1,1,4,4,3,2,4,4,4,4,4,3,3,2,4,4,4,1,4,4,4,2,2,3,1,1,4,2,3,3,4,4,4,4,4,4,1,1,2,2,1,2,3,2,2,2,2,2,1,2,2,2,2,3,1,2,2,2,34,3,3,4,4,4,4,4,52,62,36,0,0,1,1,0,1,2,1,1,1,1,1,0,1,1,1,1,2,0,1,1,1,19
371,1,2,57,2,1,3,1,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,51,3,3,3,3,3,3,3,37,44,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,1,2,58,3,1,3,3,4,9,1,1,3,2,4,2,1,2,1,4,4,2,2,3,3,3,3,3,4,3,4,3,3,3,3,3,3,3,3,4,3,3,4,4,4,4,4,3,3,3,3,3,3,4,3,3,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,50,3,3,4,3,4,3,3,50,68,31,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,15
373,1,2,63,3,2,3,2,2,2,4,1,2,2,4,2,1,1,1,3,4,3,1,3,3,3,4,4,4,3,4,4,3,4,3,3,3,3,3,4,4,4,3,3,3,3,3,4,3,4,4,4,4,3,3,4,4,2,2,3,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,1,1,1,1,45,3,3,4,4,4,2,4,50,68,37,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,0,0,0,0,21
374,1,1,46,2,2,3,1,2,1,1,2,3,2,3,2,1,2,1,3,3,1,2,3,9,3,2,3,3,3,2,3,3,3,3,3,3,4,4,4,4,4,4,4,4,2,3,3,3,3,3,3,3,4,4,3,3,1,1,1,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,1,1,1,2,62,3,3,4,3,4,4,3, ,66,32,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,1,13
375,1,1,54,3,3,3,2,2,2,1,2,3,4,2,2,2,3,1,4,3,1,1,2,2,3,3,4,4,2,4,3,3,3,3,2,3,4,2,4,4,3,4,3,4,3,3,3,2,3,3,2,2,4,2,3,2,2,2,3,2,2,2,3,3,3,2,2,2,2,2,2,2,2,4,3,3,2,3,54,1,3,3,2,4,4,4,43,65,26,1,1,2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,3,2,2,1,2,31
376,1,2,58,2,2,3,1,1,1,3,2,4,1,4,1,1,1,1,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,4,4,4,4,4,4,4,60,77,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,1,2,62,2,2,3,2,1,1,3,1,1,1,3,3,3,3,2,3,3,2,2,1,1,2,2,4,3,1,2,3,2,3,2,1,3,3,4,2,3,3,3,3,3,2,4,3,2,2,1,1,2,3,2,2,2,1,2,3,2,3,3,4,4,3,2,2,2,2,2,3,1,2,2,2,2,2,2,46,4,2,2,2,3,3,3,35,54,20,0,1,2,1,2,2,3,3,2,1,1,1,1,1,2,0,1,1,1,1,1,1,29
378,1,2,50,2,2,3,1,1,1,3,1,3,2,3,2,2,3,2,4,3,2,2,3,3,4,3,4,3,3,4,4,3,3,3,4,3,3,3,2,3,3,3,3,3,2,3,4,4,3,3,3,3,3,4,3,3,1,2,1,1,1,2,3,2,2,1,1,2,2,1,2,2,2,2,2,2,3,3,58,3,3,3,2,3,3,3,46,62,33,0,1,0,0,0,1,2,1,1,0,0,1,1,0,1,1,1,1,1,1,2,2,18
379,1,1,59,2,1,4,1,1,1,3,2,4,1,3,2,1,3,1,4,4,2,1,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,2,2,2,2,4,3,3,3,3,4,3,3,3,3,1,2,1,2,1,2,2,2,2,1,1,1,1,2,2,2,1,2,1,1,1,2,49,4,3,4,2,4,3,4,52,54,32,0,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,11
380,1,2,46,2,1,4,3,3,1,2,1,2,1,4,2,1,3,1,4,3,2,3,3,3,3,3,3,3,3,3,3,3,4,4,3,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,4,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,62,4,3,4,2,4,3,2,47,71,31,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,18
381,1,1,59,3,1,4,2,1,1,2,1,3,2,3,2,1,2,1,3,3,1,1,2,2,3,3,3,3,3,3,3,3,3,3,3,3,4,1,3,3,2,3,3,2,1,1,3,2,3,3,3,3,3,3,3,3,1,1,2,1,1,2,2,2,2,1,1,2,1,2,2,2,1,2,1,2,2,2,49,3,3,4,3,4,4,4,47,53,29,0,0,1,0,0,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,13
382,1,2,53,2,1,4,1,1,1,3,2,3,2,3,2,1,3,1,3,3,2,2,3,3,3,3,3,3,3,2,3,3,4,3,3,3,3,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,1,1,2,55,3,3,4,2,4,3,3,46,59,30,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,15
383,1,2, ,3,1,4,1,2,1,1,1,3,1,4,1,1,1,1,4,4,1,1,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,3,3,3,2,3,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1, ,4,4,4,4,4,4,4,57,72,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
384,1,1,51,3,1,4,3,3,1,2,2,3,2,3,2,2,2,2,3,3,2,2,3,2,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,2,2,2,1,2,2,2,3,2,2,1,2,2,2,2,2,2,2,2,2,2,57,3,3,3,3,3,3,3,43,59,29,0,1,1,1,0,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,1,20
385,1,2,49,3,1,4,4,3,1,2,2,3,3,3,2,2,3,2,3,3,2,2,2,2,2,3,4,3,2,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,3,3,3,3,2,2,2,2,2,3,3,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,59,2,3,3,2,3,3,3,40,61,27,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,26
386,1,2,58,2,1,4,1,2,1,2,2,2,2,3,2,2,2,2,3,3,2,2,3,3,3,3,3,3,3,2,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,1,1,1,1,1,2,2,2,2,2,1,1,1,2,3,2,2,2,1,1,1,2,50,3,3,3,3,3,3,3,44,60,28,0,0,0,0,0,1,1,1,1,1,0,0,0,1,2,1,1,1,0,0,0,1,12
387,1,2,68,2,1,5,1,1,1,3,2,2,2,2,2,2,2,2,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,40,3,3,3,3,3,3,3,43,60,30,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,16
388,1,2,65,2,1,5,1,1,1,3,2,1,3,1,2,1,3,1,3,4,2,2,2,2,2,2,3,4,3,3,3,3,3,3,4,4,3,2,3,3,3,3,3,3,2,3,4,4,3,3,3,2,4,3,2,2,1,1,2,3,3,2,4,4,4,4,1,2,1,3,3,1,2,3,1,1,1,1,43,2,3,4,2,4,3,3,38,61,30,0,0,1,2,2,1,3,3,3,3,0,1,0,2,2,0,1,2,0,0,0,0,26
389,1,1,64,2,1,5,2,2,2,2,1,4,2,4,2,2,2,2,4,4,2,2,4,3,3,3,4,4,4,4,4,4,4,3,3,4,4,3,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,1,2,1,1,1,1,1,44,3,3,3,3,3,3,3,50,75,40,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,6
390,1,1,65,3,1,5,2,2,1,2,1,3,2,3,2,2,2,2,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,3,3,4,4,4,4,4,4,4,4,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,1,43,3,3,3,3,3,3,3,45,62,38,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,13
391,1,1,64,3,1,5,2,2,1,4,2,4,2,4,2,2,2,2,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,44,3,3,3,3,3,3,3,47,57,30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,23
392,1,2,57,2,2,5,1,1,1,9,2,3,1,4,1,1,1,1,4,3,2,1,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,2,3,4,3,3,3,3,2,2,3,3,4,4,4,4,4,4,4,3,1,1,1,1,1,1,2,2,2,1,2,2,1,2,2,2,2,1,1,1,1,1,51,4,4,4,4,4,3,4,57,68,37,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,9
393,1,1,56,3,2,5,3,3,1,3,1,4,2,3,3,1,2,2,3,3,2,2,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,52,3,2,4,3,3,3,3,46,71,40,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21
394,1,2,59,2,2,5,1,1,1,3,1,3,3,3,2,2,3,2,3,3,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,2,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,1,3,49,2,3,3,2,3,3,3,41,60,30,0,0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,2,15
395,1,1,71,3,9,5,2,1,1,3,2,3,3,3,2,1,3,1,3,3,4,2,3,1,3,3,3,3,3,2,3,3,3,3,2,3,3,2,3,3,3,3,3,1,1,2,3,3,3,3,3,3,3,3,3,3,2,1,3,1,1,4,4,4,4,4,1,4,4,1,4,4,2,3,2,2,3,1,37,2,3,4,2,4,1,3,41,52,30,1,0,2,0,0,3,3,3,3,3,0,3,3,0,3,3,1,2,1,1,2,0,37
396,1,2,65,3,1,7,1,1,1,2,1,3,3,3,2,2,3,1,4,4,2,1,3,3,4,4,4,3,3,4,4,4,3,4,4,3,4,4,4,4,4,4,4,4,3,4,3,3,3,3,3,3,4,4,4,3,1,2,2,2,1,2,2,3,3,2,2,2,2,3,3,2,2,3,2,2,1,3,43,2,3,3,2,4,3,4,49,75,33,0,1,1,1,0,1,1,2,2,1,1,1,1,2,2,1,1,2,1,1,0,2,25
397,1,2,56,3,1,7,1,2,2,1,1,4,2,4,2,2,1,1,4,4,2,2,3,3,3,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,3,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,3,1,2,52,3,3,3,4,4,3,3,51,79,37,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,2,0,1,15
398,1,1,65,3,1,7,3,3,2,3,2,3,2,3,1,1,4,2,3,3,1,1,2,2,3,3,4,4,3,4,4,4,4,3,4,4,3,3,4,3,3,3,3,3,3,3,3,3,4,3,3,2,3,3,3,3,1,1,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,3,2,2,2,3,43,3,4,4,1,3,4,4,45,69,30,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,2,1,1,1,2,19
399,1,1,59,3,1,7,2,3,2,2,1,3,3,3,2,2,2,2,3,3,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,1,1,2,1,1,2,2,2,2,2,1,1,1,2,1,2,2,2,2,2,2,2,49,2,3,3,3,3,3,3,43,60,30,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,14
400,1,2,61,2,9,8,1,1,2,2,2,2,3,2,3,1,2,2,4,3,1,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,2,3,2,2,3,1,2,2,2,47,2,2,4,3,3,4,3,42,60,26,1,1,1,1,1,1,2,2,2,1,1,1,1,1,2,1,1,2,0,1,1,1,26
401,1,1,65,3,1,8,2,2,1,4,2,3,3,3,2,2,2,2,3,3,2,2,2,2,2,3,3,3,3,3,3,2,3,3,3,3,3,1,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,1,1,2,2,2,2,3,2,2,2,1,2,2,3,3,2,2,2,1,2,2,2,43,2,3,3,3,3,3,3,41,56,30,0,0,1,1,1,1,2,1,1,1,0,1,1,2,2,1,1,1,0,1,1,1,21
402,1,1,54,3,1,8,3,1,1,2,1,3,2,4,2,2,2,1,3,3,4,2,3,3,3,3,3,3,4,3,4,3,3,3,3,4,3,2,3,4,3,1,2,2,2,1,3,3,4,3,4,3,4,3,3,3,1,1,1,1,1,1,2,2,2,1,2,1,1,1,2,1,1,2,1,2,2,1,54,3,3,3,3,4,1,3,45,56,33,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,8
403,1,2,57,3,1,8,1,4,1,4,1,3,1,3,1,1,1,1,4,3,1,1,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,3,3,3,3,4,4,4,4,4,4,3,1,2,2,1,1,2,3,2,2,1,2,2,2,3,3,2,2,2,1,2,2,2,51,4,4,4,4,4,4,4,55,76,36,0,1,1,0,0,1,2,1,1,0,1,1,1,2,2,1,1,1,0,1,1,1,20
404,1,2,52,2,3,8,2,2,1,2,2,3,3,4,4,1,4,3,4,4,4,4,3,3,4,4,4,3,4,3,4,4,4,4,4,3,4,4,3,4,4,4,4,3,2,3,4,4,3,4,4,3,4,4,3,3,2,2,1,2,2,4,4,2,1,2,2,2,2,2,2,1,2,2,2,3,2,3,56,2,1,4,1,2,1,1,41,72,36,1,1,0,1,1,3,3,1,0,1,1,1,1,1,1,0,1,1,1,2,1,2,25
405,1,2,70,3,1,8,3,3,2,3,1,3,2,3,2,3,2,2,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,2,2,1,2,2,2,1,1,1,2,1,1,2,1,1,2,2,1,1,1,38,3,3,2,3,3,3,3,44,60,30,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,10
406,1,2,74,3,1,8,2,2,1,3,1,3,3,3,2,1,2,2,3,3,2,1,3,2,2,2,3,3,3,3,3,3,3,3,3,3,3,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,1,1,2,1,1,2,3,2,2,2,2,2,2,2,3,2,2,2,1,2,2,1,34,2,3,4,3,3,3,4,43,59,30,0,0,1,0,0,1,2,1,1,1,1,1,1,1,2,1,1,1,0,1,1,0,18
407,1,2,68,2,1,8,9,2,1,3,1,3,2,2,2,2,9,9,3,3,2,2,2,2,2,2,3,3,2,3,3,3,2,2,2,3,2,2,2,3,3,3,3,3,2,3,3,3,3,2,2,2,3,2,3,2,2,2,2,2,2,3,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,40,3,3,3, , ,3,3, ,52,25,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,25
408,1,2,76,2,1,8,2,2,1,4,1,3,2,2,2,1,1,2,3,3,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,2,2,2,2,2,1,1,2,2,2,2,2,1,1,1,2,32,3,3,4,4,3,3,3,42,55,30,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,11
409,1,2,63,3,1,8,1,1,1,2,2,3,3,9,3,2,3,2,3,3,2,2,2,1,2,2,3,3,2,3,2,3,3,3,3,3,3,2,2,2,2,3,2,3,2,2,3,2,2,2,2,1,3,2,2,2,2,2,3,2,4,4,4,4,4,3,3,4,4,4,4,2,4,4,3,2,2,4,45,2,2,3,2,3,3,3, ,51,21,1,1,2,1,3,3,3,3,3,2,2,3,3,3,3,1,3,3,2,1,1,3,50
410,1,2,58,2,1,8,1,3,1,1,2,4,2,4,1,1,2,1,4,9,9,9,9,9,9,9,4,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,3,4,4,3,2,4,4,4,4,4,4,2,1,3,3,9,9,2,2,2,2,2,1,1,2,3,3,2,3,4,1,2,2,3,50,3,4,4,3,4, , , ,71,35,0,2,2, , ,1,1,1,1,1,0,0,1,2,2,1,2,3,0,1,1,2, 
411,1,1,55,3,1,8,1,1,1,3,2,3,2,2,2,2,4,1,3,3,2,2,3,3,3,3,2,2,3,2,3,3,3,2,3,3,3,1,2,3,3,3,3,2,2,2,3,3,3,3,3,3,3,3,3,3,1,1,2,2,1,2,1,2,2,1,1,1,1,1,2,2,2,3,1,1,1,2,53,3,3,3,1,4,3,3,43,50,30,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,1,2,0,0,0,1,11
